4.589,0.476,-0.144,30.96,0
4.433,0.542,-0.182,31.28,0
4.883,0.645,-0.105,31.92,0
10.699,0.384,-0.312,26.07,0
10.942,0.437,-0.312,26.14,0
10.353,0.437,-0.263,26.37,0
10.199,0.418,-0.256,26.07,0
10.212,0.367,-0.278,25.76,0
10.353,0.4,-0.291,25.46,0
10.172,0.384,-0.29,25.31,0
9.908,0.418,-0.253,25.23,0
9.42,0.352,-0.242,25.16,0
9.482,0.418,-0.238,25.08,0
9.921,0.519,-0.24,25.38,0
10.052,0.566,-0.231,25.91,0
10.165,0.674,-0.228,26.29,0
10.306,0.618,-0.212,26.6,0
10.286,0.645,-0.204,26.6,0
10.421,0.566,-0.244,26.37,0
10.032,0.618,-0.217,26.22,0
10.165,0.592,-0.235,25.99,0
10.239,0.519,-0.202,25.84,0
10.092,0.519,-0.191,25.53,0
10.025,0.497,-0.231,25.38,0
9.249,0.542,-0.186,25.16,0
8.993,0.456,-0.159,24.78,0
8.94,0.456,-0.182,24.55,0
8.737,0.384,-0.182,24.33,0
8.293,0.437,-0.139,23.88,0
8.766,0.476,-0.189,23.66,0
9.081,0.384,-0.206,23.73,0
5.911,1.29,0,38.67,0
7.234,1.29,-0.056,37.83,0
6.427,1.602,-0.089,37.91,0
9.488,1.602,-0.239,37.49,0
8.999,1.085,-0.178,37.41,0
8.484,0.836,-0.191,36.91,0
7.605,0.836,-0.114,36.91,0
9.213,1.534,-0.154,37.08,0
10.714,1.29,-0.268,36.41,0
9.818,1.039,-0.229,36.49,0
10.841,1.183,-0.302,36.24,0
11.338,0.873,-0.289,35.75,0
11.579,1.133,-0.267,35.17,0
11.45,1.348,-0.278,34.76,0
12.239,1.085,-0.304,34.27,0
12.119,0.995,-0.25,33.78,0
11.526,0.735,-0.296,33.45,0
11.443,0.618,-0.277,33.05,0
11.057,0.645,-0.311,32.73,0
11.123,0.674,-0.245,32.4,0
11.473,0.674,-0.263,32.24,0
11.496,0.912,-0.232,32.08,0
11.967,0.995,-0.19,32.08,0
12.143,1.039,-0.226,32,0
12.36,0.836,-0.174,31.92,0
12.369,0.952,-0.157,31.76,0
11.818,1.039,-0.114,31.44,0
13.84,1.183,-0.076,31.28,0
13.162,1.602,0.038,35.75,0
12.742,1.469,-0.114,35.5,0
13.346,1.602,-0.016,35.83,0
12.972,1.348,-0.196,35.5,0
13.293,1.085,-0.186,35.75,0
12.776,1.747,-0.114,35.91,0
12.255,1.602,-0.032,36.41,0
12.071,1.469,0.011,36.66,0
12.955,1.29,0.065,36.83,0
11.78,1.348,0.021,37.33,0
12.199,1.407,-0.137,36.74,0
11.896,1.672,-0.124,36.16,0
11.353,1.747,-0.143,36.49,0
10.071,1.407,0.063,37.33,0
10.279,1.534,-0.072,37.66,0
10.685,1.747,-0.044,36.41,0
11.108,1.905,-0.02,36.41,0
11.889,1.348,-0.075,36.66,0
11.896,1.534,0.043,37.16,0
10.856,1.183,-0.177,36.91,0
10.595,1.534,-0.12,36.49,0
10.279,1.672,-0.018,37.33,0
10.408,2.17,-0.11,37.16,0
10.777,1.534,-0.117,37.08,0
10.293,1.469,0.037,37.33,0
10.956,1.407,-0.12,37.24,0
11.649,1.747,-0.126,37.08,0
10.949,1.602,-0.113,36.83,0
12.501,1.039,-0.076,26.6,0
12.427,1.235,-0.074,27.06,0
12.7,1.183,-0.028,27.37,0
12.207,1.039,-0.08,27.83,0
11.787,1.29,0.012,28.06,0
12.135,1.29,-0.062,28.45,0
13.223,1.469,0.002,28.84,0
12.7,1.183,-0.054,29.07,0
13.258,1.348,-0.104,29.31,0
13.355,1.348,-0.025,29.62,0
13.97,1.133,-0.162,29.94,0
13.623,0.995,-0.136,30.25,0
12.65,0.952,-0.095,29.62,0
13.18,0.995,-0.12,29.62,0
13.39,1.085,-0.251,30.17,0
13.092,1.29,-0.067,30.81,0
13.713,1.29,-0.157,31.52,0
13.188,1.133,-0.183,32,0
13.276,1.348,-0.229,32.08,0
12.183,1.183,-0.177,31.92,0
12.207,1.183,-0.203,31.92,0
11.818,1.039,-0.162,31.44,0
11.618,1.133,-0.204,31.76,0
11.072,1.133,-0.168,31.6,0
10.643,1.085,-0.079,32,0
10.588,1.534,-0.064,32.81,0
10.791,1.602,-0.089,34.02,0
11.301,1.407,-0.127,34.92,0
3.271,0.836,-0.159,22.03,0
4.054,0.674,-0.152,22.1,0
4.364,0.674,-0.16,22.03,0
4.464,0.592,-0.154,22.1,0
5.379,0.566,-0.275,22.25,0
5.601,0.801,-0.383,22.25,0
7.664,0.704,-0.382,22.03,0
6.057,0.735,-0.387,21.96,0
6.94,0.873,-0.345,21.81,0
6.218,0.645,-0.375,21.81,0
6.514,0.437,-0.375,21.74,0
5.938,0.836,-0.377,21.66,0
4.927,0.4,-0.399,21.44,0
4.996,0.592,-0.264,21.08,0
5.615,0.456,-0.374,20.86,0
7.049,0.418,-0.299,21.01,0
6.976,0.437,-0.28,21.15,0
6.389,0.337,-0.257,21.01,0
5.775,0.456,-0.304,20.79,0
4.968,0.437,-0.309,20.64,0
3.638,0.497,-0.155,20.5,0
4.287,0.645,-0.102,20.43,0
3.593,0.384,-0.112,20.28,0
3.15,0.767,-0.156,20.14,0
2.436,0.497,-0.158,19.56,0
2.596,0.566,-0.184,19.92,0
2.961,0.767,0.309,19.71,0
3.285,0.384,0.459,19.28,0
6.689,0.836,-2.148,30.33,0
8.369,0.836,-0.675,29.7,0
8.369,0.4,-0.255,29.23,0
8.212,0.4,-0.243,28.45,0
7.123,0.704,-0.875,27.52,0
7.774,0.437,-0.725,27.37,0
8.552,0.384,-0.279,27.44,0
8.743,0.309,-0.253,27.21,0
8.591,0.352,-0.229,26.83,0
8.304,0.4,-0.218,26.22,0
8.927,0.456,-0.262,25.76,0
9.219,0.367,-0.259,25.31,0
8.429,0.437,-0.189,24.85,0
8.686,0.542,-0.472,24.55,0
8.568,0.476,-0.375,24.7,0
8.591,0.418,-0.281,24.7,0
8.137,0.437,-0.278,24.55,0
7.939,0.542,-0.258,24.33,0
5.278,0.735,-0.311,24.4,0
4.486,0.542,-0.25,25.08,0
5.608,0.592,-0.189,24.4,0
5.362,0.519,-0.054,23.43,0
5.355,0.456,-0.104,23.73,0
5.484,0.352,-0.098,23.88,0
6.336,0.767,-0.275,23.36,0
7.57,0.384,-0.231,23.14,0
7.887,0.519,-0.218,22.84,0
8.202,0.735,-0.208,22.62,0
5.957,1.348,-0.055,36.66,0
6.21,1.747,-0.134,36.66,0
5.455,1.989,-0.152,36.16,0
6.131,1.534,-0.146,35.83,0
6.28,1.29,-0.244,35.75,0
5.562,1.133,-0.253,35.42,0
5.648,1.085,-0.122,36.41,0
8.048,1.183,-0.235,36.33,0
6.811,1.085,-0.294,35.33,0
5.691,1.235,-0.22,35.17,0
5.761,1.348,-0.212,36.24,0
8.17,1.602,-0.174,36.41,0
5.369,0.995,-0.119,36.33,0
4.779,1.602,-0.103,36.49,0
6.123,1.235,-0.237,36.49,0
6.014,1.183,-0.178,36.41,0
5.934,1.039,-0.094,36.33,0
7.546,1.133,-0.25,36.33,0
7.575,0.995,-0.221,36.16,0
7.104,0.952,-0.224,36.08,0
6.638,1.133,-0.292,35.91,0
6.057,1.469,-0.208,36.16,0
7.497,0.704,-0.217,35.66,0
7.192,0.674,-0.248,35.42,0
6.967,0.767,-0.228,35.25,0
6.385,0.912,-0.243,35.25,0
7.003,0.519,-0.22,34.84,0
6.586,0.767,-0.267,34.43,0
8.619,0.995,-0.224,32.24,0
7.654,0.952,-0.188,32.4,0
6.877,1.407,-0.067,32.89,0
7.068,1.183,-0.122,32.97,0
7.517,1.29,-0.142,33.05,0
6.451,1.29,-0.005,33.45,0
7.551,1.989,-0.108,33.78,0
7.3,1.407,-0.076,33.86,0
7.779,1.407,-0.079,33.78,0
8.934,1.235,-0.092,34.27,0
8.858,1.469,-0.026,34.35,0
8.032,1.534,-0.02,34.84,0
8.76,1.469,-0.177,34.1,0
7.836,1.348,-0.131,34.59,0
8.869,1.672,-0.127,34.92,0
7.155,1.989,-0.092,34.84,0
9.297,1.602,-0.206,34.68,0
8.963,1.085,-0.141,35.25,0
8.347,1.29,0.031,35.99,0
9.291,1.469,0.042,35.91,0
9.728,2.077,-0.005,35.83,0
10.165,1.534,-0.071,35.83,0
9.901,1.989,-0.146,35.91,0
8.037,1.824,-0.111,35.99,0
8.202,1.534,-0.065,36.58,0
8.963,1.905,-0.003,36.83,0
8.429,2.938,-0.137,36.83,0
7.454,1.534,-0.025,36.74,0
11.928,0.542,-0.092,24.55,0
11.526,0.767,-0.139,24.55,0
11.145,0.592,-0.125,24.18,0
11.503,0.456,-0.147,23.95,0
11.749,0.418,-0.16,23.88,0
11.764,0.456,-0.16,23.66,0
12.183,0.437,-0.169,23.66,0
12.159,0.497,-0.185,23.43,0
12.296,0.456,-0.172,23.36,0
12.312,0.476,-0.173,23.21,0
12.369,0.476,-0.182,23.06,0
12.509,0.542,-0.177,23.06,0
12.468,0.418,-0.159,22.99,0
12.785,0.456,-0.148,23.28,0
12.725,0.497,-0.157,23.66,0
12.239,0.767,-0.147,24.03,0
11.39,0.704,-0.199,24.63,0
11.249,0.735,-0.202,25.23,0
10.812,0.735,-0.17,25.91,0
9.576,0.952,-0.17,26.37,0
9.695,0.952,-0.233,26.68,0
9.773,0.995,-0.228,27.14,0
9.576,1.235,-0.235,27.98,0
10.353,1.085,-0.299,29.07,0
9.76,1.235,-0.214,29.78,0
9.792,1.133,-0.236,29.94,0
9.856,1.039,-0.191,30.49,0
10.456,1.534,-0.217,30.89,0
11.594,0.645,-0.071,28.84,0
11.672,0.704,-0.032,28.84,0
11.39,0.618,-0.053,28.61,0
12.008,0.674,-0.052,28.45,0
12.087,0.704,-0.029,28.53,0
12.223,0.645,-0.04,28.53,0
12.031,0.645,-0.021,28.29,0
11.826,0.645,-0.043,28.14,0
11.503,0.735,-0.062,27.98,0
11.496,0.519,-0.054,27.6,0
11.649,0.566,-0.071,27.29,0
11.764,0.592,-0.074,27.21,0
12.419,0.566,-0.041,27.14,0
11.818,0.704,-0.051,27.06,0
10.505,0.952,-0.083,26.52,0
11.264,0.836,-0.088,25.61,0
11.718,0.912,-0.065,25.53,0
11.865,1.348,-0.051,25.38,0
11.465,0.618,-0.1,25.53,0
10.971,0.437,-0.091,25.31,0
11.865,0.4,-0.076,24.85,0
12.6,0.519,-0.044,24.63,0
13.171,0.497,-0.023,24.85,0
13.223,0.566,-0.015,25.31,0
13.066,0.566,-0.015,25.53,0
12.785,0.645,-0.011,25.69,0
12.427,0.704,-0.074,26.07,0
12.558,0.645,-0.086,26.37,0
3.509,1.348,-0.121,39.61,0
5.495,1.085,-0.094,39.1,0
6.123,0.674,-0.167,39.01,0
3.799,1.348,-0.223,38.93,0
5.39,0.735,-0.141,38.84,0
3.6,0.767,-0.208,38.67,0
3.39,0.995,-0.24,38.59,0
3.854,0.995,-0.227,38.59,0
1.974,1.133,-0.364,38.76,0
1.925,0.645,-0.345,39.18,0
1.016,0.566,-0.596,39.18,0
0.442,0.367,-0.843,38.93,0
1.3,0.497,-0.552,38.17,0
1.728,0.352,-0.405,36.49,0
2.003,0.418,-0.301,35,0
1.546,0.592,-0.421,33.94,0
4.108,1.183,-0.047,33.29,0
5.809,0.645,-0.075,33.21,0
5.274,0.873,-0.136,33.05,0
6.41,0.674,-0.244,32.08,0
6.443,1.469,-1.002,31.36,0
7.41,1.29,-0.148,32.81,0
5.655,0.912,-0.037,34.1,0
6.284,0.674,-0.089,32.97,0
6.811,0.618,-0.078,31.68,0
6.472,0.801,-0.044,31.2,0
6.072,0.674,-0.023,30.89,0
5.938,0.542,-0.046,29.86,0
3.914,0.952,-0.133,35.99,0
3.056,0.801,-0.181,36.58,0
3.043,1.348,-0.207,36.49,0
3.371,1.407,-0.152,37.41,0
3.112,0.873,-0.134,37.75,0
3.757,1.672,-0.135,38.08,0
3.658,1.133,-0.056,38.42,0
4.609,1.235,-0.03,38.59,0
2.85,1.602,-0.252,39.01,0
1.011,0.873,-0.502,39.61,0
3.483,1.534,-0.115,39.86,0
3.116,1.905,-0.297,40.38,0
3.478,1.348,-0.159,39.95,0
2.013,0.995,-0.346,39.44,0
3.994,0.952,-0.045,40.21,0
3.21,1.672,-0.194,40.04,0
3.914,1.824,-0.151,40.38,0
5.037,1.235,-0.006,40.46,0
4.743,1.235,-0.061,40.38,0
3.694,1.534,-0.256,40.29,0
1.812,1.602,-0.467,40.38,0
2.082,1.602,-0.202,40.55,0
2.651,1.235,-0.138,40.55,0
5.178,0.952,0.056,40.89,0
3.4,1.602,-0.076,40.55,0
4.233,1.183,-0.027,41.24,0
3.147,0.836,-0.004,40.81,0
2.105,0.801,-0.21,40.72,0
7.862,0.542,-0.068,26.29,0
7.063,0.618,-0.038,26.91,0
6.676,0.674,-0.048,27.44,0
6.439,0.735,-0.005,27.91,0
6.365,0.704,0.046,28.22,0
6.615,0.767,0.167,28.68,0
6.1,0.618,0.107,29,0
5.93,0.566,0.069,29.39,0
5.702,0.592,0.355,29.86,0
5.122,0.645,0.147,30.49,0
4.977,0.566,0.101,30.57,0
4.447,0.674,-0.045,30.96,0
4.433,0.674,-0.018,31.68,0
4.217,0.566,-0.09,32.08,0
4.38,0.704,-0.066,32.73,0
4.09,0.735,-0.146,32.89,0
4.422,0.735,-0.099,33.7,0
4.43,0.801,-0.094,34.1,0
4.517,0.836,-0.063,34.92,0
4.719,1.039,-0.125,35.33,0
5.746,0.952,-0.149,35.91,0
5.615,0.873,-0.099,36.74,0
5.93,0.995,-0.245,36.74,0
5.911,1.133,-0.164,36.91,0
5.873,1.039,-0.015,37.33,0
5.961,0.873,-0.095,37.66,0
5.597,1.29,-0.002,38,0
5.204,0.995,-0.081,38,0
14.711,0.674,-0.007,27.75,0
13.822,0.645,-0.002,27.6,0
13.951,0.497,-0.012,27.14,0
13.319,0.367,-0.025,26.68,0
12.592,0.437,-0.06,26.29,0
11.687,0.497,-0.104,26.22,0
10.199,0.995,-0.139,25.99,0
7.314,2.077,-0.131,26.75,0
7.566,0.912,-0.002,26.52,0
7.155,0.476,-0.164,26.52,0
8.048,0.618,-0.241,26.14,0
8.506,0.4,-0.279,26.52,0
8.058,0.4,-0.269,26.14,0
9.843,0.592,-0.298,26.22,0
9.921,0.437,-0.301,25.84,0
9.105,0.384,-0.286,25.84,0
9.147,0.384,-0.276,25.91,0
8.686,0.352,-0.251,25.23,0
8.869,0.367,-0.24,23.73,0
9.04,0.592,-0.234,23.51,0
9.495,0.645,-0.238,24.18,0
9.601,0.337,-0.203,24.7,0
9.563,0.271,-0.203,24.03,0
9.792,0.367,-0.216,23.58,0
9.934,0.384,-0.194,23.58,0
8.202,1.905,-0.164,22.99,0
7.43,0.645,-0.133,23.06,0
7.468,0.519,-0.2,22.62,0
5.622,0.519,-0.209,32.32,0
5.181,0.476,-0.225,32.48,0
4.868,0.566,-0.386,32.4,0
5.119,0.618,-0.651,32.16,0
4.868,0.801,-1.546,32.16,0
6.198,1.534,-1.073,32.16,0
9.273,1.039,-0.243,32,0
8.858,1.133,-0.953,32.08,0
7.541,1.039,-1.337,31.68,0
